title,filename,path,relative_path,size_bytes,size_gb,resolution,width,height,video_codec,audio_codec,hdr,source,group,duration_minutes,bitrate_mbps
The Mandalorian,The.Mandalorian.S03E02.Chapter.18.2160p.DSNP.WEB-DL.DDP5.1.Atmos.DV.HDR.H.265-FLUX.mkv,/mnt/media/4K TV Shows/The Mandalorian/Season 03/The.Mandalorian.S03E02.Chapter.18.2160p.DSNP.WEB-DL.DDP5.1.Atmos.DV.HDR.H.265-FLUX.mkv,The Mandalorian/Season 03/The.Mandalorian.S03E02.Chapter.18.2160p.DSNP.WEB-DL.DDP5.1.Atmos.DV.HDR.H.265-FLUX.mkv,4201915933,3.91,2160p,,,H.265,DD,DV,WEB-DL,,,
The Mandalorian,The.Mandalorian.S03E03.Chapter.19.2160p.DSNP.WEB-DL.DDP5.1.Atmos.DV.HDR.H.265-FLUX.mkv,/mnt/media/4K TV Shows/The Mandalorian/Season 03/The.Mandalorian.S03E03.Chapter.19.2160p.DSNP.WEB-DL.DDP5.1.Atmos.DV.HDR.H.265-FLUX.mkv,The Mandalorian/Season 03/The.Mandalorian.S03E03.Chapter.19.2160p.DSNP.WEB-DL.DDP5.1.Atmos.DV.HDR.H.265-FLUX.mkv,5283831487,4.92,2160p,,,H.265,DD,DV,WEB-DL,,,
The Mandalorian,The.Mandalorian.S03E04.Chapter.20.2160p.DSNP.WEB-DL.DDP5.1.Atmos.DV.HDR.H.265-FLUX.mkv,/mnt/media/4K TV Shows/The Mandalorian/Season 03/The.Mandalorian.S03E04.Chapter.20.2160p.DSNP.WEB-DL.DDP5.1.Atmos.DV.HDR.H.265-FLUX.mkv,The Mandalorian/Season 03/The.Mandalorian.S03E04.Chapter.20.2160p.DSNP.WEB-DL.DDP5.1.Atmos.DV.HDR.H.265-FLUX.mkv,3040131384,2.83,2160p,,,H.265,DD,DV,WEB-DL,,,
The Mandalorian,The.Mandalorian.S03E05.Episode.5.2160p.DSNP.WEB-DL.DDP5.1.Atmos.DV.HDR.H.265-FLUX.mkv,/mnt/media/4K TV Shows/The Mandalorian/Season 03/The.Mandalorian.S03E05.Episode.5.2160p.DSNP.WEB-DL.DDP5.1.Atmos.DV.HDR.H.265-FLUX.mkv,The Mandalorian/Season 03/The.Mandalorian.S03E05.Episode.5.2160p.DSNP.WEB-DL.DDP5.1.Atmos.DV.HDR.H.265-FLUX.mkv,4063341408,3.78,2160p,,,H.265,DD,DV,WEB-DL,,,
The Mandalorian,The.Mandalorian.S03E06.Chapter.22.2160p.DSNP.WEB-DL.DDP5.1.Atmos.DV.HDR.H.265-FLUX.mkv,/mnt/media/4K TV Shows/The Mandalorian/Season 03/The.Mandalorian.S03E06.Chapter.22.2160p.DSNP.WEB-DL.DDP5.1.Atmos.DV.HDR.H.265-FLUX.mkv,The Mandalorian/Season 03/The.Mandalorian.S03E06.Chapter.22.2160p.DSNP.WEB-DL.DDP5.1.Atmos.DV.HDR.H.265-FLUX.mkv,4421495258,4.12,2160p,,,H.265,DD,DV,WEB-DL,,,
The Mandalorian,The.Mandalorian.S03E07.Chapter.23.2160p.DSNP.WEB-DL.DDP5.1.Atmos.DV.HDR.H.265-FLUX.mkv,/mnt/media/4K TV Shows/The Mandalorian/Season 03/The.Mandalorian.S03E07.Chapter.23.2160p.DSNP.WEB-DL.DDP5.1.Atmos.DV.HDR.H.265-FLUX.mkv,The Mandalorian/Season 03/The.Mandalorian.S03E07.Chapter.23.2160p.DSNP.WEB-DL.DDP5.1.Atmos.DV.HDR.H.265-FLUX.mkv,5089531551,4.74,2160p,,,H.265,DD,DV,WEB-DL,,,
The Mandalorian,The.Mandalorian.S03E08.Chapter.24.2160p.DSNP.WEB-DL.DDP5.1.Atmos.DV.HDR.H.265-FLUX.mkv,/mnt/media/4K TV Shows/The Mandalorian/Season 03/The.Mandalorian.S03E08.Chapter.24.2160p.DSNP.WEB-DL.DDP5.1.Atmos.DV.HDR.H.265-FLUX.mkv,The Mandalorian/Season 03/The.Mandalorian.S03E08.Chapter.24.2160p.DSNP.WEB-DL.DDP5.1.Atmos.DV.HDR.H.265-FLUX.mkv,3793335308,3.53,2160p,,,H.265,DD,DV,WEB-DL,,,
The Mandalorian,The.Mandalorian.S01E01.Chapter.1.The.Mandalorian.2160p.DSNP.WEB-DL.DDP.5.1.Atmos.DoVi.HDR.HEVC-SiC.mkv,/mnt/media/4K TV Shows/The Mandalorian/Season 1/The.Mandalorian.S01E01.Chapter.1.The.Mandalorian.2160p.DSNP.WEB-DL.DDP.5.1.Atmos.DoVi.HDR.HEVC-SiC.mkv,The Mandalorian/Season 1/The.Mandalorian.S01E01.Chapter.1.The.Mandalorian.2160p.DSNP.WEB-DL.DDP.5.1.Atmos.DoVi.HDR.HEVC-SiC.mkv,4966153995,4.63,2160p,,,H.265,DD,DV,WEB-DL,,,
The Mandalorian,The.Mandalorian.S01E02.Chapter.2.The.Child.2160p.DSNP.WEB-DL.DDP.5.1.Atmos.DoVi.HDR.HEVC-SiC.mkv,/mnt/media/4K TV Shows/The Mandalorian/Season 1/The.Mandalorian.S01E02.Chapter.2.The.Child.2160p.DSNP.WEB-DL.DDP.5.1.Atmos.DoVi.HDR.HEVC-SiC.mkv,The Mandalorian/Season 1/The.Mandalorian.S01E02.Chapter.2.The.Child.2160p.DSNP.WEB-DL.DDP.5.1.Atmos.DoVi.HDR.HEVC-SiC.mkv,3845392002,3.58,2160p,,,H.265,DD,DV,WEB-DL,,,
The Mandalorian,The.Mandalorian.S01E03.Chapter.3.The.Sin.2160p.DSNP.WEB-DL.DDP.5.1.Atmos.DoVi.HDR.HEVC-SiC.mkv,/mnt/media/4K TV Shows/The Mandalorian/Season 1/The.Mandalorian.S01E03.Chapter.3.The.Sin.2160p.DSNP.WEB-DL.DDP.5.1.Atmos.DoVi.HDR.HEVC-SiC.mkv,The Mandalorian/Season 1/The.Mandalorian.S01E03.Chapter.3.The.Sin.2160p.DSNP.WEB-DL.DDP.5.1.Atmos.DoVi.HDR.HEVC-SiC.mkv,4348377968,4.05,2160p,,,H.265,DD,DV,WEB-DL,,,
The Mandalorian,The.Mandalorian.S01E04.Chapter.4.Sanctuary.2160p.DSNP.WEB-DL.DDP.5.1.Atmos.DoVi.HDR.HEVC-SiC.mkv,/mnt/media/4K TV Shows/The Mandalorian/Season 1/The.Mandalorian.S01E04.Chapter.4.Sanctuary.2160p.DSNP.WEB-DL.DDP.5.1.Atmos.DoVi.HDR.HEVC-SiC.mkv,The Mandalorian/Season 1/The.Mandalorian.S01E04.Chapter.4.Sanctuary.2160p.DSNP.WEB-DL.DDP.5.1.Atmos.DoVi.HDR.HEVC-SiC.mkv,4895218346,4.56,2160p,,,H.265,DD,DV,WEB-DL,,,
The Mandalorian,The.Mandalorian.S01E05.Chapter.5.The.Gunslinger.2160p.DSNP.WEB-DL.DDP.5.1.Atmos.DoVi.HDR.HEVC-SiC.mkv,/mnt/media/4K TV Shows/The Mandalorian/Season 1/The.Mandalorian.S01E05.Chapter.5.The.Gunslinger.2160p.DSNP.WEB-DL.DDP.5.1.Atmos.DoVi.HDR.HEVC-SiC.mkv,The Mandalorian/Season 1/The.Mandalorian.S01E05.Chapter.5.The.Gunslinger.2160p.DSNP.WEB-DL.DDP.5.1.Atmos.DoVi.HDR.HEVC-SiC.mkv,4172323810,3.89,2160p,,,H.265,DD,DV,WEB-DL,,,
The Mandalorian,The.Mandalorian.S01E06.Chapter.6.The.Prisoner.2160p.DSNP.WEB-DL.DDP.5.1.Atmos.DoVi.HDR.HEVC-SiC.mkv,/mnt/media/4K TV Shows/The Mandalorian/Season 1/The.Mandalorian.S01E06.Chapter.6.The.Prisoner.2160p.DSNP.WEB-DL.DDP.5.1.Atmos.DoVi.HDR.HEVC-SiC.mkv,The Mandalorian/Season 1/The.Mandalorian.S01E06.Chapter.6.The.Prisoner.2160p.DSNP.WEB-DL.DDP.5.1.Atmos.DoVi.HDR.HEVC-SiC.mkv,5160193216,4.81,2160p,,,H.265,DD,DV,WEB-DL,,,
The Mandalorian,The.Mandalorian.S01E07.Chapter.7.The.Reckoning.2160p.DSNP.WEB-DL.DDP.5.1.Atmos.DoVi.HDR.HEVC-SiC.mkv,/mnt/media/4K TV Shows/The Mandalorian/Season 1/The.Mandalorian.S01E07.Chapter.7.The.Reckoning.2160p.DSNP.WEB-DL.DDP.5.1.Atmos.DoVi.HDR.HEVC-SiC.mkv,The Mandalorian/Season 1/The.Mandalorian.S01E07.Chapter.7.The.Reckoning.2160p.DSNP.WEB-DL.DDP.5.1.Atmos.DoVi.HDR.HEVC-SiC.mkv,4832250183,4.5,2160p,,,H.265,DD,DV,WEB-DL,,,
The Mandalorian,The.Mandalorian.S01E08.Chapter.8.Redemption.2160p.DSNP.WEB-DL.DDP.5.1.Atmos.DoVi.HDR.HEVC-SiC.mkv,/mnt/media/4K TV Shows/The Mandalorian/Season 1/The.Mandalorian.S01E08.Chapter.8.Redemption.2160p.DSNP.WEB-DL.DDP.5.1.Atmos.DoVi.HDR.HEVC-SiC.mkv,The Mandalorian/Season 1/The.Mandalorian.S01E08.Chapter.8.Redemption.2160p.DSNP.WEB-DL.DDP.5.1.Atmos.DoVi.HDR.HEVC-SiC.mkv,5867537030,5.46,2160p,,,H.265,DD,DV,WEB-DL,,,
The Mandalorian,The.Mandalorian.S02E01.Chapter.9.The.Marshal.2160p.DSNP.WEB-DL.DDP.5.1.Atmos.DoVi.HDR.HEVC-SiC.mkv,/mnt/media/4K TV Shows/The Mandalorian/Season 2/The.Mandalorian.S02E01.Chapter.9.The.Marshal.2160p.DSNP.WEB-DL.DDP.5.1.Atmos.DoVi.HDR.HEVC-SiC.mkv,The Mandalorian/Season 2/The.Mandalorian.S02E01.Chapter.9.The.Marshal.2160p.DSNP.WEB-DL.DDP.5.1.Atmos.DoVi.HDR.HEVC-SiC.mkv,6540520179,6.09,2160p,,,H.265,DD,DV,WEB-DL,,,
The Mandalorian,The.Mandalorian.S02E02.Chapter.10.The.Passenger.2160p.DSNP.WEB-DL.DDP.5.1.Atmos.DoVi.HDR.HEVC-SiC.mkv,/mnt/media/4K TV Shows/The Mandalorian/Season 2/The.Mandalorian.S02E02.Chapter.10.The.Passenger.2160p.DSNP.WEB-DL.DDP.5.1.Atmos.DoVi.HDR.HEVC-SiC.mkv,The Mandalorian/Season 2/The.Mandalorian.S02E02.Chapter.10.The.Passenger.2160p.DSNP.WEB-DL.DDP.5.1.Atmos.DoVi.HDR.HEVC-SiC.mkv,5054835300,4.71,2160p,,,H.265,DD,DV,WEB-DL,,,
The Mandalorian,The.Mandalorian.S02E03.Chapter.11.The.Heiress.2160p.DSNP.WEB-DL.DDP.5.1.Atmos.DoVi.HDR.HEVC-SiC.mkv,/mnt/media/4K TV Shows/The Mandalorian/Season 2/The.Mandalorian.S02E03.Chapter.11.The.Heiress.2160p.DSNP.WEB-DL.DDP.5.1.Atmos.DoVi.HDR.HEVC-SiC.mkv,The Mandalorian/Season 2/The.Mandalorian.S02E03.Chapter.11.The.Heiress.2160p.DSNP.WEB-DL.DDP.5.1.Atmos.DoVi.HDR.HEVC-SiC.mkv,4142415445,3.86,2160p,,,H.265,DD,DV,WEB-DL,,,
The Mandalorian,The.Mandalorian.S02E04.Chapter.12.The.Siege.2160p.DSNP.WEB-DL.DDP.5.1.Atmos.DoVi.HDR.HEVC-SiC.mkv,/mnt/media/4K TV Shows/The Mandalorian/Season 2/The.Mandalorian.S02E04.Chapter.12.The.Siege.2160p.DSNP.WEB-DL.DDP.5.1.Atmos.DoVi.HDR.HEVC-SiC.mkv,The Mandalorian/Season 2/The.Mandalorian.S02E04.Chapter.12.The.Siege.2160p.DSNP.WEB-DL.DDP.5.1.Atmos.DoVi.HDR.HEVC-SiC.mkv,4640360150,4.32,2160p,,,H.265,DD,DV,WEB-DL,,,
The Mandalorian,The.Mandalorian.S02E05.Chapter.13.The.Jedi.2160p.DSNP.WEB-DL.DDP.5.1.Atmos.DoVi.HDR.HEVC-SiC.mkv,/mnt/media/4K TV Shows/The Mandalorian/Season 2/The.Mandalorian.S02E05.Chapter.13.The.Jedi.2160p.DSNP.WEB-DL.DDP.5.1.Atmos.DoVi.HDR.HEVC-SiC.mkv,The Mandalorian/Season 2/The.Mandalorian.S02E05.Chapter.13.The.Jedi.2160p.DSNP.WEB-DL.DDP.5.1.Atmos.DoVi.HDR.HEVC-SiC.mkv,5680398339,5.29,2160p,,,H.265,DD,DV,WEB-DL,,,
The Mandalorian,The.Mandalorian.S02E06.Chapter.14.The.Tragedy.2160p.DSNP.WEB-DL.DDP.5.1.Atmos.DoVi.HDR.HEVC-SiC.mkv,/mnt/media/4K TV Shows/The Mandalorian/Season 2/The.Mandalorian.S02E06.Chapter.14.The.Tragedy.2160p.DSNP.WEB-DL.DDP.5.1.Atmos.DoVi.HDR.HEVC-SiC.mkv,The Mandalorian/Season 2/The.Mandalorian.S02E06.Chapter.14.The.Tragedy.2160p.DSNP.WEB-DL.DDP.5.1.Atmos.DoVi.HDR.HEVC-SiC.mkv,3963299476,3.69,2160p,,,H.265,DD,DV,WEB-DL,,,
The Mandalorian,The.Mandalorian.S02E07.Chapter.15.The.Believer.2160p.DSNP.WEB-DL.DDP.5.1.Atmos.DoVi.HDR.HEVC-SiC.mkv,/mnt/media/4K TV Shows/The Mandalorian/Season 2/The.Mandalorian.S02E07.Chapter.15.The.Believer.2160p.DSNP.WEB-DL.DDP.5.1.Atmos.DoVi.HDR.HEVC-SiC.mkv,The Mandalorian/Season 2/The.Mandalorian.S02E07.Chapter.15.The.Believer.2160p.DSNP.WEB-DL.DDP.5.1.Atmos.DoVi.HDR.HEVC-SiC.mkv,4562367687,4.25,2160p,,,H.265,DD,DV,WEB-DL,,,
The Mandalorian,The.Mandalorian.S02E08.Chapter.16.The.Rescue.2160p.DSNP.WEB-DL.DDP.5.1.Atmos.DoVi.HDR.HEVC-SiC.mkv,/mnt/media/4K TV Shows/The Mandalorian/Season 2/The.Mandalorian.S02E08.Chapter.16.The.Rescue.2160p.DSNP.WEB-DL.DDP.5.1.Atmos.DoVi.HDR.HEVC-SiC.mkv,The Mandalorian/Season 2/The.Mandalorian.S02E08.Chapter.16.The.Rescue.2160p.DSNP.WEB-DL.DDP.5.1.Atmos.DoVi.HDR.HEVC-SiC.mkv,5457775603,5.08,2160p,,,H.265,DD,DV,WEB-DL,,,
Life on Our Planet (2023),Life.on.Our.Planet.S01E01.Chapter.1.The.Rules.of.Life.2160p.NF.WEB-DL.DDP5.1.Atmos.DV.HDR.H.265-FLUX.mkv,/mnt/media/4K TV Shows/Life on Our Planet (2023)/Season 01/Life.on.Our.Planet.S01E01.Chapter.1.The.Rules.of.Life.2160p.NF.WEB-DL.DDP5.1.Atmos.DV.HDR.H.265-FLUX.mkv,Life on Our Planet (2023)/Season 01/Life.on.Our.Planet.S01E01.Chapter.1.The.Rules.of.Life.2160p.NF.WEB-DL.DDP5.1.Atmos.DV.HDR.H.265-FLUX.mkv,5678338659,5.29,2160p,,,H.265,DD,DV,WEB-DL,,,
Life on Our Planet (2023),Life.on.Our.Planet.S01E02.Chapter.2.The.First.Frontier.2160p.NF.WEB-DL.DDP5.1.Atmos.DV.HDR.H.265-FLUX.mkv,/mnt/media/4K TV Shows/Life on Our Planet (2023)/Season 01/Life.on.Our.Planet.S01E02.Chapter.2.The.First.Frontier.2160p.NF.WEB-DL.DDP5.1.Atmos.DV.HDR.H.265-FLUX.mkv,Life on Our Planet (2023)/Season 01/Life.on.Our.Planet.S01E02.Chapter.2.The.First.Frontier.2160p.NF.WEB-DL.DDP5.1.Atmos.DV.HDR.H.265-FLUX.mkv,7698335771,7.17,2160p,,,H.265,DD,DV,WEB-DL,,,
Life on Our Planet (2023),Life.on.Our.Planet.S01E03.Chapter.3.Invaders.of.the.Land.2160p.NF.WEB-DL.DDP5.1.Atmos.DV.HDR.H.265-FLUX.mkv,/mnt/media/4K TV Shows/Life on Our Planet (2023)/Season 01/Life.on.Our.Planet.S01E03.Chapter.3.Invaders.of.the.Land.2160p.NF.WEB-DL.DDP5.1.Atmos.DV.HDR.H.265-FLUX.mkv,Life on Our Planet (2023)/Season 01/Life.on.Our.Planet.S01E03.Chapter.3.Invaders.of.the.Land.2160p.NF.WEB-DL.DDP5.1.Atmos.DV.HDR.H.265-FLUX.mkv,8589551821,8.0,2160p,,,H.265,DD,DV,WEB-DL,,,
Life on Our Planet (2023),Life.on.Our.Planet.S01E04.Chapter.4.In.Cold.Blood.2160p.NF.WEB-DL.DDP5.1.Atmos.DV.HDR.H.265-FLUX.mkv,/mnt/media/4K TV Shows/Life on Our Planet (2023)/Season 01/Life.on.Our.Planet.S01E04.Chapter.4.In.Cold.Blood.2160p.NF.WEB-DL.DDP5.1.Atmos.DV.HDR.H.265-FLUX.mkv,Life on Our Planet (2023)/Season 01/Life.on.Our.Planet.S01E04.Chapter.4.In.Cold.Blood.2160p.NF.WEB-DL.DDP5.1.Atmos.DV.HDR.H.265-FLUX.mkv,7683389541,7.16,2160p,,,H.265,DD,DV,WEB-DL,,,
Life on Our Planet (2023),Life.on.Our.Planet.S01E05.Chapter.5.In.the.Shadow.of.Giants.2160p.NF.WEB-DL.DDP5.1.Atmos.DV.HDR.H.265-FLUX.mkv,/mnt/media/4K TV Shows/Life on Our Planet (2023)/Season 01/Life.on.Our.Planet.S01E05.Chapter.5.In.the.Shadow.of.Giants.2160p.NF.WEB-DL.DDP5.1.Atmos.DV.HDR.H.265-FLUX.mkv,Life on Our Planet (2023)/Season 01/Life.on.Our.Planet.S01E05.Chapter.5.In.the.Shadow.of.Giants.2160p.NF.WEB-DL.DDP5.1.Atmos.DV.HDR.H.265-FLUX.mkv,7096531918,6.61,2160p,,,H.265,DD,DV,WEB-DL,,,
Life on Our Planet (2023),Life.on.Our.Planet.S01E06.Chapter.6.Out.of.the.Ashes.2160p.NF.WEB-DL.DDP5.1.Atmos.DV.HDR.H.265-FLUX.mkv,/mnt/media/4K TV Shows/Life on Our Planet (2023)/Season 01/Life.on.Our.Planet.S01E06.Chapter.6.Out.of.the.Ashes.2160p.NF.WEB-DL.DDP5.1.Atmos.DV.HDR.H.265-FLUX.mkv,Life on Our Planet (2023)/Season 01/Life.on.Our.Planet.S01E06.Chapter.6.Out.of.the.Ashes.2160p.NF.WEB-DL.DDP5.1.Atmos.DV.HDR.H.265-FLUX.mkv,7629139074,7.11,2160p,,,H.265,DD,DV,WEB-DL,,,
Life on Our Planet (2023),Life.on.Our.Planet.S01E07.Chapter.7.Inheriting.the.Earth.2160p.NF.WEB-DL.DDP5.1.Atmos.DV.HDR.H.265-FLUX.mkv,/mnt/media/4K TV Shows/Life on Our Planet (2023)/Season 01/Life.on.Our.Planet.S01E07.Chapter.7.Inheriting.the.Earth.2160p.NF.WEB-DL.DDP5.1.Atmos.DV.HDR.H.265-FLUX.mkv,Life on Our Planet (2023)/Season 01/Life.on.Our.Planet.S01E07.Chapter.7.Inheriting.the.Earth.2160p.NF.WEB-DL.DDP5.1.Atmos.DV.HDR.H.265-FLUX.mkv,7624002148,7.1,2160p,,,H.265,DD,DV,WEB-DL,,,
Life on Our Planet (2023),Life.on.Our.Planet.S01E08.Chapter.8.Age.of.Ice.and.Fire.2160p.NF.WEB-DL.DDP5.1.Atmos.DV.HDR.H.265-FLUX.mkv,/mnt/media/4K TV Shows/Life on Our Planet (2023)/Season 01/Life.on.Our.Planet.S01E08.Chapter.8.Age.of.Ice.and.Fire.2160p.NF.WEB-DL.DDP5.1.Atmos.DV.HDR.H.265-FLUX.mkv,Life on Our Planet (2023)/Season 01/Life.on.Our.Planet.S01E08.Chapter.8.Age.of.Ice.and.Fire.2160p.NF.WEB-DL.DDP5.1.Atmos.DV.HDR.H.265-FLUX.mkv,6672135417,6.21,2160p,,,H.265,DD,DV,WEB-DL,,,
House of the Dragon (2022),House of the Dragon (2022) - S02E08 - The Queen Who Ever Was [[Trash] Release Sources (Streaming Service)_14_7 Release Sources (Streaming Service)_11_2 Release Sources (Streaming Service)_17_2 WEBDL-2160p][DV HDR10][EAC3 Atmos 5.1][h265]-FLUX.mkv,/mnt/media/4K TV Shows/House of the Dragon (2022)/Season 02/House of the Dragon (2022) - S02E08 - The Queen Who Ever Was [[Trash] Release Sources (Streaming Service)_14_7 Release Sources (Streaming Service)_11_2 Release Sources (Streaming Service)_17_2 WEBDL-2160p][DV HDR10][EAC3 Atmos 5.1][h265]-FLUX.mkv,House of the Dragon (2022)/Season 02/House of the Dragon (2022) - S02E08 - The Queen Who Ever Was [[Trash] Release Sources (Streaming Service)_14_7 Release Sources (Streaming Service)_11_2 Release Sources (Streaming Service)_17_2 WEBDL-2160p][DV HDR10][EAC3 Atmos 5.1][h265]-FLUX.mkv,11456198896,10.67,2160p,,,H.265,DD+,DV HDR10,WEB-DL,,,
House of the Dragon (2022),House of the Dragon (2022) - S02E07 - The Red Sowing [[Trash] Release Sources (Streaming Service)_14_7 Release Sources (Streaming Service)_11_2 Release Sources (Streaming Service)_17_2 WEBDL-2160p][DV HDR10][EAC3 Atmos 5.1][h265]-FLUX.mkv,/mnt/media/4K TV Shows/House of the Dragon (2022)/Season 02/House of the Dragon (2022) - S02E07 - The Red Sowing [[Trash] Release Sources (Streaming Service)_14_7 Release Sources (Streaming Service)_11_2 Release Sources (Streaming Service)_17_2 WEBDL-2160p][DV HDR10][EAC3 Atmos 5.1][h265]-FLUX.mkv,House of the Dragon (2022)/Season 02/House of the Dragon (2022) - S02E07 - The Red Sowing [[Trash] Release Sources (Streaming Service)_14_7 Release Sources (Streaming Service)_11_2 Release Sources (Streaming Service)_17_2 WEBDL-2160p][DV HDR10][EAC3 Atmos 5.1][h265]-FLUX.mkv,10489036358,9.77,2160p,,,H.265,DD+,DV HDR10,WEB-DL,,,
House of the Dragon (2022),House of the Dragon (2022) - S02E02 - Rhaenyra the Cruel [[Trash] Release Sources (Streaming Service)_14_7 Release Sources (Streaming Service)_11_2 Release Sources (Streaming Service)_17_2 WEBDL-2160p][DV HDR10][EAC3 Atmos 5.1][h265]-FLUX.mkv,/mnt/media/4K TV Shows/House of the Dragon (2022)/Season 02/House of the Dragon (2022) - S02E02 - Rhaenyra the Cruel [[Trash] Release Sources (Streaming Service)_14_7 Release Sources (Streaming Service)_11_2 Release Sources (Streaming Service)_17_2 WEBDL-2160p][DV HDR10][EAC3 Atmos 5.1][h265]-FLUX.mkv,House of the Dragon (2022)/Season 02/House of the Dragon (2022) - S02E02 - Rhaenyra the Cruel [[Trash] Release Sources (Streaming Service)_14_7 Release Sources (Streaming Service)_11_2 Release Sources (Streaming Service)_17_2 WEBDL-2160p][DV HDR10][EAC3 Atmos 5.1][h265]-FLUX.mkv,11494646428,10.71,2160p,,,H.265,DD+,DV HDR10,WEB-DL,,,
House of the Dragon (2022),House of the Dragon (2022) - S02E01 - A Son for a Son [[Trash] Release Sources (Streaming Service)_14_7 Release Sources (Streaming Service)_11_2 Release Sources (Streaming Service)_17_2 WEBDL-2160p][DV HDR10][EAC3 Atmos 5.1][h265]-FLUX.mkv,/mnt/media/4K TV Shows/House of the Dragon (2022)/Season 02/House of the Dragon (2022) - S02E01 - A Son for a Son [[Trash] Release Sources (Streaming Service)_14_7 Release Sources (Streaming Service)_11_2 Release Sources (Streaming Service)_17_2 WEBDL-2160p][DV HDR10][EAC3 Atmos 5.1][h265]-FLUX.mkv,House of the Dragon (2022)/Season 02/House of the Dragon (2022) - S02E01 - A Son for a Son [[Trash] Release Sources (Streaming Service)_14_7 Release Sources (Streaming Service)_11_2 Release Sources (Streaming Service)_17_2 WEBDL-2160p][DV HDR10][EAC3 Atmos 5.1][h265]-FLUX.mkv,9600999017,8.94,2160p,,,H.265,DD+,DV HDR10,WEB-DL,,,
House of the Dragon (2022),House of the Dragon (2022) - S02E04 - A Dance of Dragons [[Trash] Release Sources (Streaming Service)_14_7 Release Sources (Streaming Service)_11_2 Release Sources (Streaming Service)_17_2 WEBDL-2160p][DV HDR10][EAC3 Atmos 5.1][h265]-APEX.mkv,/mnt/media/4K TV Shows/House of the Dragon (2022)/Season 02/House of the Dragon (2022) - S02E04 - A Dance of Dragons [[Trash] Release Sources (Streaming Service)_14_7 Release Sources (Streaming Service)_11_2 Release Sources (Streaming Service)_17_2 WEBDL-2160p][DV HDR10][EAC3 Atmos 5.1][h265]-APEX.mkv,House of the Dragon (2022)/Season 02/House of the Dragon (2022) - S02E04 - A Dance of Dragons [[Trash] Release Sources (Streaming Service)_14_7 Release Sources (Streaming Service)_11_2 Release Sources (Streaming Service)_17_2 WEBDL-2160p][DV HDR10][EAC3 Atmos 5.1][h265]-APEX.mkv,9062209678,8.44,2160p,,,H.265,DD+,DV HDR10,WEB-DL,,,
House of the Dragon (2022),House of the Dragon (2022) - S02E05 - Regent [[Trash] Release Sources (Streaming Service)_14_7 Release Sources (Streaming Service)_11_2 Release Sources (Streaming Service)_17_2 WEBDL-2160p][DV HDR10][EAC3 Atmos 5.1][h265]-FLUX.mkv,/mnt/media/4K TV Shows/House of the Dragon (2022)/Season 02/House of the Dragon (2022) - S02E05 - Regent [[Trash] Release Sources (Streaming Service)_14_7 Release Sources (Streaming Service)_11_2 Release Sources (Streaming Service)_17_2 WEBDL-2160p][DV HDR10][EAC3 Atmos 5.1][h265]-FLUX.mkv,House of the Dragon (2022)/Season 02/House of the Dragon (2022) - S02E05 - Regent [[Trash] Release Sources (Streaming Service)_14_7 Release Sources (Streaming Service)_11_2 Release Sources (Streaming Service)_17_2 WEBDL-2160p][DV HDR10][EAC3 Atmos 5.1][h265]-FLUX.mkv,10417272078,9.7,2160p,,,H.265,DD+,DV HDR10,WEB-DL,,,
House of the Dragon (2022),House of the Dragon (2022) - S02E06 - Smallfolk [[Trash] Release Sources (Streaming Service)_14_7 Release Sources (Streaming Service)_11_2 Release Sources (Streaming Service)_17_2 WEBDL-2160p][DV HDR10][EAC3 Atmos 5.1][h265]-FLUX.mkv,/mnt/media/4K TV Shows/House of the Dragon (2022)/Season 02/House of the Dragon (2022) - S02E06 - Smallfolk [[Trash] Release Sources (Streaming Service)_14_7 Release Sources (Streaming Service)_11_2 Release Sources (Streaming Service)_17_2 WEBDL-2160p][DV HDR10][EAC3 Atmos 5.1][h265]-FLUX.mkv,House of the Dragon (2022)/Season 02/House of the Dragon (2022) - S02E06 - Smallfolk [[Trash] Release Sources (Streaming Service)_14_7 Release Sources (Streaming Service)_11_2 Release Sources (Streaming Service)_17_2 WEBDL-2160p][DV HDR10][EAC3 Atmos 5.1][h265]-FLUX.mkv,11139316670,10.37,2160p,,,H.265,DD+,DV HDR10,WEB-DL,,,
House of the Dragon (2022),House of the Dragon (2022) - S02E03 - The Burning Mill [[Trash] Release Sources (Streaming Service)_14_7 Release Sources (Streaming Service)_11_2 Release Sources (Streaming Service)_17_2 WEBDL-2160p][DV HDR10][EAC3 Atmos 5.1][h265]-FLUX.mkv,/mnt/media/4K TV Shows/House of the Dragon (2022)/Season 02/House of the Dragon (2022) - S02E03 - The Burning Mill [[Trash] Release Sources (Streaming Service)_14_7 Release Sources (Streaming Service)_11_2 Release Sources (Streaming Service)_17_2 WEBDL-2160p][DV HDR10][EAC3 Atmos 5.1][h265]-FLUX.mkv,House of the Dragon (2022)/Season 02/House of the Dragon (2022) - S02E03 - The Burning Mill [[Trash] Release Sources (Streaming Service)_14_7 Release Sources (Streaming Service)_11_2 Release Sources (Streaming Service)_17_2 WEBDL-2160p][DV HDR10][EAC3 Atmos 5.1][h265]-FLUX.mkv,10950948765,10.2,2160p,,,H.265,DD+,DV HDR10,WEB-DL,,,
